work_year,experience_level,employment_type,job_title,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
2022.0,MI,FT,Data Engineer,105000.0,US,0.0,US,M
2022.0,MI,FT,Data Engineer,70000.0,US,0.0,US,M
2022.0,SE,FT,Machine Learning Engineer,204500.0,US,0.0,US,M
2022.0,SE,FT,Machine Learning Engineer,142200.0,US,0.0,US,M
2022.0,SE,FT,Machine Learning Engineer,192000.0,US,100.0,US,M
2022.0,SE,FT,Machine Learning Engineer,164000.0,US,100.0,Unknown,M
2022.0,SE,FT,Data Engineer,185900.0,US,0.0,US,M
2022.0,SE,FT,Data Engineer,129300.0,US,0.0,US,M
2022.0,SE,FT,Data Engineer,75000.0,US,0.0,US,M
2022.0,SE,FT,Data Scientist,175000.0,US,0.0,US,M
2022.0,SE,FT,Data Scientist,120000.0,US,0.0,US,M
2022.0,SE,FT,Data Engineer,167500.0,US,0.0,US,M
2022.0,SE,FT,Unknown,106500.0,US,0.0,US,M
2022.0,MI,FT,Data Analyst,75000.0,US,100.0,US,M
2022.0,MI,FT,Data Analyst,60000.0,US,100.0,US,M
2022.0,SE,FT,Applied Scientist,184000.0,US,100.0,US,M
2022.0,SE,FT,Applied Scientist,142000.0,US,100.0,US,M
2022.0,MI,FT,Data Scientist,145000.0,US,0.0,US,M
2022.0,MI,FT,Data Scientist,31795.0,IN,100.0,US,M
2022.0,MI,FT,NLP Engineer,44365.0,PL,100.0,PL,S
2024.0,SE,FT,Data Engineer,175000.0,US,0.0,US,M
2022.0,EX,FT,Data Engineer,200000.0,US,0.0,US,M
2024.0,EX,FT,Data Engineer,145000.0,US,0.0,US,M
2022.0,MI,FT,Data Engineer,160786.308902044,GB,100.0,GB,M
2022.0,MI,FT,Data Engineer,73880.0,GB,100.0,Unknown,M
2022.0,SE,FT,Applied Scientist,192000.0,US,100.0,US,M
2022.0,SE,FT,Applied Scientist,164000.0,US,100.0,US,M
2022.0,EX,FT,Data Engineer,310000.0,US,100.0,US,M
2022.0,EX,FT,Data Engineer,160786.308902044,US,100.0,US,M
2022.0,SE,FT,Data Analyst,120000.0,US,0.0,Unknown,M
2022.0,SE,FT,Data Analyst,95000.0,US,0.0,US,M
2022.0,SE,FT,Machine Learning Engineer,145000.0,US,0.0,US,M
2022.0,SE,FT,Machine Learning Engineer,135000.0,US,0.0,Unknown,M
2022.0,SE,FT,Data Engineer,78000.0,US,0.0,US,M
2022.0,Unknown,FT,Data Engineer,73546.0,ES,0.0,ES,M
2022.0,SE,FT,Data Engineer,160786.308902044,ES,0.0,ES,M
2024.0,MI,FT,Data Engineer,160000.0,US,100.0,US,M
2024.0,MI,FT,Data Engineer,120000.0,US,100.0,US,M
2022.0,Unknown,FT,Data Scientist,190000.0,US,0.0,US,M
2022.0,Unknown,FT,Data Scientist,150000.0,US,0.0,US,M
2022.0,Unknown,FT,Data Engineer,35610.0,IN,50.0,IN,L
2022.0,SE,FT,AI Scientist,125000.0,CO,100.0,CO,L
2022.0,SE,FT,Data Engineer,95000.0,US,0.0,US,M
2022.0,Unknown,FT,Data Analyst,100000.0,US,0.0,US,M
2022.0,SE,FT,Data Scientist,47280.0,ES,0.0,ES,M
2022.0,SE,FT,Data Scientist,37824.0,ES,0.0,ES,M
2022.0,SE,FT,Data Analyst,115934.0,US,100.0,US,M
2022.0,SE,FT,Data Analyst,81666.0,US,100.0,US,M
2022.0,SE,FT,Data Scientist,175000.0,US,100.0,US,M
2022.0,SE,FT,Data Scientist,140000.0,US,100.0,US,M
2022.0,SE,FT,Research Engineer,249500.0,US,0.0,US,M
2022.0,SE,FT,Research Engineer,149850.0,US,0.0,Unknown,M
2022.0,MI,FT,Analytics Engineer,122500.0,US,100.0,US,M
2022.0,MI,FT,Analytics Engineer,100000.0,US,0.0,US,M
2022.0,SE,FT,Data Scientist,249500.0,US,0.0,US,M
2022.0,SE,FT,Data Scientist,149850.0,US,0.0,US,M
2022.0,EN,FT,Data Analyst,55000.0,US,0.0,US,M
2022.0,EN,FT,Data Analyst,48000.0,US,0.0,US,M
2022.0,SE,FT,Research Scientist,249500.0,US,0.0,US,M
2022.0,SE,FT,Research Scientist,149850.0,US,0.0,US,M
2022.0,MI,FT,Computer Vision Engineer,58837.0,FR,100.0,FR,S
2022.0,SE,FT,Data Engineer,190000.0,US,100.0,US,M
2022.0,SE,FT,Data Engineer,120000.0,US,100.0,US,M
2022.0,SE,FT,Data Analyst,127000.0,US,100.0,US,M
2022.0,SE,FT,Data Analyst,160786.308902044,US,100.0,US,M
2022.0,SE,FT,Unknown,160786.308902044,US,100.0,US,M
2022.0,SE,FT,Data Scientist,150000.0,US,100.0,US,M
2022.0,SE,FT,Machine Learning Engineer,210000.0,US,100.0,US,M
2022.0,SE,FT,Machine Learning Engineer,150000.0,US,100.0,US,M
2022.0,SE,FT,Data Engineer,210000.0,US,100.0,US,M
2022.0,SE,FT,Data Engineer,130000.0,US,100.0,US,M
2022.0,SE,FT,Data Scientist,161500.0,US,100.0,US,M
2022.0,Unknown,FT,Data Analyst,102640.0,US,100.0,US,M
2022.0,MI,FT,Data Analyst,66100.0,US,100.0,US,M
2022.0,SE,FT,Research Scientist,210000.0,US,100.0,US,M
2022.0,SE,FT,Data Engineer,198800.0,US,0.0,US,M
2022.0,SE,FT,Data Engineer,122600.0,US,0.0,US,M
2022.0,MI,FT,Data Engineer,80000.0,US,100.0,US,M
2022.0,SE,FT,Data Scientist,136000.0,US,100.0,US,M
2022.0,SE,FT,Data Scientist,104000.0,US,100.0,US,M
2024.0,SE,FT,Data Analyst,150000.0,US,100.0,Unknown,M
2022.0,EN,FT,Data Engineer,135000.0,US,0.0,Unknown,M
2022.0,EX,FT,Unknown,159000.0,US,100.0,US,M
2022.0,EX,FT,Data Scientist,130000.0,US,100.0,US,M
2022.0,SE,FT,Unknown,81666.0,US,100.0,US,M
2022.0,SE,FT,Data Engineer,215000.0,US,100.0,US,M
2024.0,SE,FT,Machine Learning Engineer,246000.0,US,100.0,US,M
2022.0,Unknown,FT,Machine Learning Engineer,201000.0,US,100.0,US,M
2022.0,MI,FT,Data Engineer,187000.0,US,100.0,US,M
2022.0,MI,FT,Data Engineer,153000.0,US,100.0,US,M
2022.0,SE,FT,Machine Learning Engineer,255000.0,MX,100.0,MX,M
2022.0,SE,FT,Machine Learning Engineer,185000.0,MX,100.0,MX,M
2022.0,MI,FT,Data Analyst,430967.0,GB,0.0,GB,M
2022.0,MI,FT,Data Analyst,55410.0,GB,0.0,GB,M
2022.0,SE,FT,Data Analyst,50432.0,ES,0.0,ES,M
2022.0,SE,FT,Data Analyst,39925.0,ES,0.0,ES,M
2022.0,SE,FT,Data Analyst,169000.0,US,0.0,US,M
2022.0,SE,FT,Data Analyst,110600.0,US,0.0,US,M
2022.0,EN,FT,Unknown,60938.0,DE,0.0,DE,L
2022.0,SE,FT,BI Developer,140000.0,US,100.0,US,M
2022.0,SE,FT,BI Developer,120000.0,US,100.0,US,M
2022.0,EN,FT,Data Analyst,50000.0,US,50.0,US,L
2022.0,MI,FT,MLOps Engineer,134000.0,US,100.0,US,M
2024.0,Unknown,FT,MLOps Engineer,124000.0,US,100.0,US,M
2022.0,SE,FT,Data Analyst,166700.0,US,0.0,US,M
2022.0,SE,FT,Data Analyst,119000.0,US,0.0,US,M
2022.0,EN,FT,Data Scientist,160786.308902044,US,0.0,US,M
2022.0,EN,FT,Data Scientist,74540.0,US,0.0,US,M
2022.0,MI,FT,Data Analyst,100000.0,US,100.0,US,M
2022.0,MI,FT,Data Analyst,65000.0,US,100.0,US,M
2022.0,EN,FT,AI Scientist,160786.308902044,CA,50.0,CA,L
2022.0,SE,FT,Data Engineer,220000.0,US,100.0,US,M
2022.0,SE,FT,Data Engineer,68293.0,ES,0.0,ES,M
2022.0,Unknown,FT,Data Engineer,36773.0,ES,0.0,ES,M
2022.0,SE,FT,Data Specialist,110000.0,US,0.0,Unknown,M
2022.0,SE,FT,Data Specialist,70000.0,US,0.0,US,M
2024.0,MI,FT,Data Analyst,150000.0,US,0.0,US,M
2022.0,SE,FT,Data Architect,190000.0,US,100.0,US,M
2022.0,SE,FT,Data Architect,135000.0,US,100.0,US,M
2022.0,SE,FT,Data Scientist,128000.0,US,0.0,US,M
2022.0,SE,FT,Data Scientist,81500.0,US,0.0,US,M
2022.0,SE,FT,Data Scientist,173000.0,US,100.0,US,M
2022.0,SE,FT,Data Scientist,110000.0,US,100.0,US,M
2022.0,SE,FT,Machine Learning Engineer,192000.0,US,0.0,US,M
2022.0,SE,FT,Machine Learning Engineer,120000.0,US,0.0,US,M
2024.0,SE,FT,Data Analyst,81666.0,US,100.0,US,M
2022.0,SE,FT,Data Analyst,160786.308902044,US,0.0,US,M
2022.0,SE,FT,Principal Machine Learning Engineer,190000.0,US,100.0,US,L
2022.0,SE,FT,Data Engineer,129400.0,US,100.0,US,M
2022.0,SE,FT,Data Analyst,201000.0,US,100.0,US,M
2022.0,SE,FT,Data Scientist,165000.0,US,0.0,Unknown,M
2022.0,SE,FT,Data Scientist,125000.0,US,0.0,US,M
2022.0,SE,FT,Applied Scientist,230000.0,US,100.0,US,M
2022.0,SE,FT,Applied Scientist,196000.0,US,100.0,US,M
2022.0,MI,FT,Machine Learning Engineer,90000.0,US,0.0,US,M
2022.0,MI,FT,Machine Learning Researcher,150000.0,US,100.0,US,M
2022.0,MI,FT,Machine Learning Researcher,100000.0,US,100.0,US,M
2022.0,MI,FT,Machine Learning Engineer,230000.0,US,0.0,US,M
2022.0,MI,FT,Machine Learning Engineer,150000.0,US,0.0,US,M
2024.0,SE,FT,Data Engineer,106800.0,US,0.0,US,M
2022.0,MI,FT,Machine Learning Researcher,130000.0,US,100.0,US,M
2022.0,MI,FT,Machine Learning Researcher,100000.0,US,0.0,US,M
2022.0,SE,FT,Data Engineer,144000.0,US,0.0,US,M
2022.0,MI,FT,Data Scientist,180000.0,US,0.0,US,M
2022.0,MI,FT,Unknown,120000.0,US,0.0,US,M
2022.0,SE,FT,Data Analyst,192500.0,US,100.0,US,M
2022.0,SE,FT,Data Analyst,140000.0,US,100.0,US,M
2022.0,SE,FT,Data Engineer,152500.0,US,0.0,US,M
2022.0,SE,FT,Data Analyst,65000.0,US,100.0,US,M
2022.0,SE,FT,Data Analyst,55000.0,US,0.0,US,M
2022.0,SE,FT,Data Engineer,178750.0,US,0.0,US,M
2022.0,SE,FT,Data Engineer,160000.0,US,0.0,US,M
2022.0,MI,FT,Data Scientist,63040.0,FR,100.0,FR,M
2022.0,MI,FT,Data Scientist,52533.0,US,100.0,FR,M
2022.0,MI,FT,Machine Learning Scientist,165000.0,US,0.0,US,M
2022.0,MI,FT,Machine Learning Scientist,135000.0,US,0.0,US,M
2022.0,SE,FT,Analytics Engineer,160786.308902044,US,100.0,US,M
2022.0,SE,FT,Analytics Engineer,125000.0,US,100.0,US,M
2022.0,SE,FT,Data Engineer,105000.0,US,0.0,US,M
2024.0,SE,FT,Data Engineer,70000.0,US,0.0,US,M
2022.0,SE,FT,Data Scientist,130000.0,US,0.0,US,M
2022.0,SE,FT,Data Scientist,95000.0,US,0.0,Unknown,M
2022.0,SE,FT,Data Scientist,203500.0,US,0.0,US,M
2022.0,SE,FT,Data Scientist,152000.0,US,0.0,US,M
2022.0,SE,FT,Data Engineer,197430.0,US,100.0,US,M
2022.0,SE,FT,Data Engineer,134760.0,US,100.0,US,M
2022.0,MI,FT,Data Scientist,120000.0,US,100.0,US,M
2022.0,SE,FT,Data Engineer,197000.0,US,0.0,US,M
2022.0,SE,FT,Data Engineer,99000.0,US,0.0,US,M
2022.0,SE,FT,Data Engineer,162000.0,US,100.0,US,M
2022.0,MI,FT,Data Engineer,110446.0,US,0.0,LT,M
2022.0,MI,FT,Data Engineer,79178.0,LT,0.0,LT,M
2022.0,MI,FT,Data Scientist,70186.0,GB,0.0,GB,M
2022.0,Unknown,FT,Data Scientist,51716.0,GB,0.0,GB,M
2022.0,SE,FT,Data Architect,149040.0,US,100.0,US,M
2022.0,SE,FT,Data Architect,113900.0,US,100.0,US,M
2022.0,SE,FT,Data Analyst,171000.0,US,100.0,Unknown,L
2022.0,SE,FT,Data Engineer,160786.308902044,US,0.0,Unknown,M
2022.0,SE,FT,Unknown,110000.0,US,0.0,US,M
2022.0,EN,FL,Data Analytics Consultant,50000.0,BE,100.0,US,S
2022.0,SE,FT,Data Scientist,129300.0,US,0.0,US,M
2022.0,SE,FT,Data Engineer,230000.0,US,100.0,US,M
2022.0,SE,FT,Unknown,154600.0,US,100.0,US,M
2022.0,MI,FT,Data Engineer,160000.0,US,100.0,US,M
2022.0,MI,FT,Data Engineer,75000.0,US,100.0,US,M
2022.0,SE,FT,Data Engineer,213000.0,US,0.0,US,M
2022.0,SE,FT,Data Scientist,160786.308902044,US,0.0,US,M
2022.0,SE,FT,Data Scientist,120000.0,US,100.0,US,M
2022.0,SE,FT,Data Scientist,110000.0,US,0.0,US,M
2022.0,SE,FT,Data Scientist,70000.0,US,0.0,US,M
2022.0,SE,FT,Machine Learning Software Engineer,227200.0,CA,100.0,CA,M
2022.0,SE,FT,Machine Learning Software Engineer,168000.0,CA,100.0,CA,M
2022.0,MI,FT,Unknown,64090.0,DE,0.0,DE,M
2022.0,MI,FT,Data Scientist,60938.0,DE,0.0,Unknown,M
2022.0,SE,FT,Machine Learning Engineer,243000.0,US,100.0,US,M
2022.0,SE,FT,Machine Learning Engineer,183000.0,US,100.0,US,M
2022.0,Unknown,FT,Data Engineer,175000.0,US,0.0,Unknown,M
2022.0,SE,FT,Data Engineer,150000.0,US,0.0,US,M
2022.0,MI,FT,Data Scientist,130000.0,US,100.0,US,M
2022.0,MI,FT,Data Scientist,90000.0,US,100.0,US,M
2022.0,MI,FT,Data Analyst,165000.0,US,0.0,US,M
2022.0,MI,FT,Data Analyst,124000.0,US,0.0,US,M
2022.0,SE,FT,Data Engineer,178000.0,CA,0.0,CA,M
2022.0,SE,FT,Data Engineer,132000.0,CA,0.0,CA,M
2022.0,SE,FT,Data Engineer,300000.0,US,0.0,US,M
2022.0,SE,FT,Data Analyst,116000.0,US,0.0,US,M
2022.0,SE,FT,Data Analyst,96000.0,US,100.0,US,M
2022.0,SE,FT,Data Analyst,92350.0,GB,0.0,GB,M
2022.0,SE,FT,Data Analyst,70186.0,GB,0.0,GB,M
2022.0,SE,FT,Data Analyst,105000.0,US,0.0,US,M
2022.0,SE,FT,Data Analyst,70000.0,US,0.0,US,M
2022.0,MI,FT,Machine Learning Researcher,105236.0,CA,50.0,CA,L
2022.0,SE,FT,Data Engineer,194000.0,US,100.0,US,M
2022.0,SE,FT,Data Architect,135000.0,US,100.0,Unknown,M
2022.0,SE,FT,Unknown,100000.0,US,0.0,US,M
2022.0,EN,FT,Machine Learning Engineer,189750.0,US,0.0,US,M
2022.0,EN,FT,Machine Learning Engineer,140250.0,US,0.0,Unknown,M
2022.0,SE,FT,Data Analyst,130000.0,US,0.0,US,M
2022.0,SE,FT,Data Analyst,100000.0,US,0.0,US,M
2022.0,MI,FT,Data Analyst,160000.0,US,0.0,US,M
2022.0,MI,FT,Data Analyst,109000.0,US,0.0,US,M
2022.0,SE,FT,Research Engineer,250000.0,US,0.0,US,M
2022.0,SE,FT,Research Engineer,150000.0,US,0.0,US,M
2022.0,MI,FT,Data Analyst,206000.0,US,0.0,US,M
2022.0,SE,FT,Data Engineer,135000.0,US,0.0,US,M
2022.0,SE,FT,Machine Learning Engineer,115573.0,FR,100.0,FR,M
2022.0,SE,FT,Machine Learning Engineer,73546.0,FR,0.0,FR,M
2024.0,EN,FT,Data Engineer,160000.0,US,0.0,US,M
2024.0,MI,FT,Data Engineer,120000.0,US,0.0,US,M
2022.0,SE,FT,Data Engineer,42026.0,ES,0.0,ES,M
2022.0,SE,FT,Data Engineer,191200.0,US,0.0,US,M
2022.0,SE,FT,Unknown,130000.0,US,0.0,Unknown,M
2022.0,EN,FT,Machine Learning Research Engineer,66192.0,DE,50.0,DE,L
2022.0,Unknown,FT,Unknown,230000.0,US,0.0,US,L
2022.0,SE,FT,Data Engineer,154600.0,US,0.0,US,L
2022.0,MI,FT,Data Analyst,80000.0,US,100.0,US,L
2022.0,SE,FT,Analytics Engineer,135000.0,US,0.0,US,M
2022.0,SE,FT,Analytics Engineer,110000.0,US,0.0,US,M
2022.0,MI,FT,Data Analytics Manager,155000.0,US,0.0,US,M
2022.0,MI,FT,Data Analytics Manager,140000.0,US,0.0,US,M
2022.0,SE,FT,Data Engineer,205000.0,US,100.0,US,M
2022.0,SE,FT,Data Engineer,150000.0,US,100.0,US,M
2022.0,SE,FT,Data Engineer,179500.0,US,0.0,US,M
2022.0,SE,FT,Data Engineer,134000.0,US,0.0,US,M
2022.0,MI,FT,Data Scientist,120000.0,US,0.0,US,M
2022.0,SE,FT,Data Scientist,185900.0,US,0.0,US,M
2022.0,SE,FT,Data Scientist,145000.0,US,100.0,US,M
2022.0,SE,FT,Data Architect,235000.0,US,100.0,US,M
2022.0,SE,FT,Data Architect,175000.0,US,100.0,US,M
2022.0,EN,FT,Data Scientist,27317.0,ES,50.0,ES,L
2022.0,MI,FT,Unknown,90000.0,US,100.0,US,M
2022.0,SE,FT,Data Engineer,36773.0,ES,0.0,ES,M
2024.0,MI,FT,Unknown,165000.0,US,0.0,US,M
2022.0,MI,FT,Data Specialist,135000.0,US,0.0,US,M
2022.0,SE,FT,Data Engineer,168400.0,US,0.0,US,M
2022.0,MI,FT,Deep Learning Engineer,86193.0,US,100.0,GB,M
2022.0,MI,FT,Deep Learning Engineer,49253.0,GB,100.0,GB,M
2024.0,SE,FT,Data Engineer,200000.0,US,0.0,US,M
2024.0,SE,FT,Data Engineer,160000.0,US,0.0,US,M
2024.0,SE,FT,Data Scientist,160786.308902044,ES,0.0,ES,M
2022.0,SE,FT,Data Scientist,198800.0,US,0.0,US,M
2022.0,EN,FL,Unknown,100000.0,IR,100.0,IR,M
2022.0,MI,FT,BI Data Analyst,105066.0,FR,50.0,FR,M
2024.0,MI,FT,Analytics Engineer,104663.0,GB,0.0,GB,M
2022.0,MI,FT,Analytics Engineer,73880.0,GB,0.0,GB,M
2022.0,SE,FT,Data Engineer,125000.0,US,100.0,US,M
2022.0,SE,FT,Data Engineer,110000.0,US,100.0,US,M
2022.0,SE,FT,Data Scientist,148000.0,US,100.0,US,M
2022.0,SE,FT,Data Scientist,107000.0,US,100.0,US,M
2022.0,MI,FT,Data Analyst,160786.308902044,US,0.0,Unknown,M
2022.0,EN,FT,Data Engineer,160786.308902044,US,0.0,US,M
2022.0,Unknown,FT,Data Engineer,160786.308902044,US,0.0,US,M
2024.0,SE,FT,Data Engineer,160786.308902044,US,0.0,US,M
2022.0,MI,FT,Data Analyst,100000.0,CA,0.0,CA,M
2022.0,MI,FT,Data Analyst,65000.0,CA,0.0,CA,M
2022.0,SE,FT,Data Engineer,63040.0,PT,0.0,PT,M
2022.0,SE,FT,Unknown,36773.0,PT,0.0,PT,M
2022.0,EX,FT,Data Engineer,239000.0,US,100.0,US,M
2022.0,SE,FT,Data Scientist,299500.0,US,0.0,US,M
2024.0,SE,FT,Data Scientist,245100.0,US,0.0,US,M
2024.0,SE,FT,Data Scientist,168000.0,US,100.0,Unknown,M
2022.0,SE,FT,Data Scientist,160786.308902044,US,100.0,US,M
2024.0,SE,FT,Data Scientist,136000.0,US,100.0,US,M
2022.0,MI,FT,Data Engineer,161000.0,US,0.0,US,M
2022.0,MI,FT,Data Engineer,118000.0,US,100.0,US,M
2022.0,SE,FT,Applied Scientist,205000.0,US,100.0,US,M
2022.0,SE,FT,Data Scientist,247500.0,US,0.0,US,M
2022.0,SE,FT,Data Management Specialist,160786.308902044,IT,0.0,IT,L
2022.0,SE,FT,Data Analyst,177000.0,US,0.0,US,M
2022.0,SE,FT,Applied Scientist,160786.308902044,US,100.0,US,M
2022.0,SE,FT,Data Engineer,146000.0,US,0.0,US,M
2022.0,SE,FT,Data Engineer,102000.0,US,0.0,US,M
2022.0,MI,FT,Data Engineer,80000.0,US,0.0,US,M
2022.0,MI,FT,Data Engineer,65000.0,US,0.0,US,M
2022.0,SE,FT,Data Engineer,100000.0,US,0.0,Unknown,M
2022.0,SE,FT,Data Engineer,61566.0,GB,100.0,GB,M
2022.0,Unknown,FT,Data Engineer,43096.0,GB,100.0,GB,M
2022.0,MI,FT,Data Engineer,175000.0,US,100.0,US,M
2022.0,MI,FT,Data Engineer,135000.0,US,100.0,US,M
2022.0,EN,FT,Data Scientist,80000.0,US,0.0,US,M
2022.0,SE,FT,Data Engineer,231250.0,US,100.0,US,M
2022.0,SE,FT,Data Engineer,138750.0,US,100.0,US,M
2022.0,SE,FT,Analytics Engineer,193750.0,US,100.0,Unknown,M
2022.0,SE,FT,Analytics Engineer,116250.0,US,100.0,US,M
2022.0,SE,FT,Analytics Engineer,231250.0,US,100.0,US,M
2022.0,SE,FT,Analytics Engineer,138750.0,US,100.0,US,M
2022.0,Unknown,FT,Analytics Engineer,231250.0,US,100.0,US,M
2022.0,SE,FT,Data Engineer,193750.0,US,100.0,US,M
2022.0,SE,FT,Data Engineer,116250.0,US,100.0,US,M
2022.0,SE,FT,Data Scientist,208000.0,US,100.0,US,M
2022.0,SE,FT,Data Scientist,127000.0,US,100.0,US,M
2022.0,SE,FT,Research Scientist,300000.0,US,100.0,US,M
2022.0,SE,FT,Research Scientist,196000.0,US,100.0,US,M
2022.0,SE,FT,Machine Learning Engineer,160786.308902044,US,0.0,US,M
2022.0,SE,FT,Data Scientist,205000.0,US,100.0,US,M
2022.0,SE,FT,Data Scientist,185000.0,US,100.0,US,M
2024.0,SE,FT,Data Scientist,185900.0,US,0.0,US,M
2022.0,Unknown,FT,Machine Learning Engineer,247500.0,US,0.0,US,M
2022.0,SE,FT,Machine Learning Engineer,172200.0,US,0.0,US,M
2022.0,MI,FT,Data Analyst,160786.308902044,US,0.0,US,M
2022.0,SE,FT,Data Analyst,110000.0,US,0.0,Unknown,M
2022.0,EN,FT,Data Scientist,17684.0,HU,100.0,HU,M
2022.0,SE,FT,Data Science Tech Lead,375000.0,US,50.0,US,L
2022.0,SE,FT,Unknown,156400.0,US,0.0,US,M
2022.0,MI,FT,Machine Learning Engineer,104663.0,GB,0.0,GB,M
2022.0,SE,FT,Data Scientist,129300.0,US,0.0,Unknown,M
2024.0,SE,FT,Data Scientist,140700.0,US,0.0,US,M
2022.0,SE,FT,Data Scientist,93800.0,US,0.0,US,M
2022.0,SE,FT,Data Scientist,350000.0,US,100.0,US,M
2022.0,SE,FT,Data Analyst,115934.0,US,0.0,US,M
2022.0,MI,FT,Machine Learning Engineer,104697.0,CH,100.0,CH,M
2024.0,EN,FT,Machine Learning Developer,33000.0,IT,100.0,Unknown,S
2022.0,EN,FT,Machine Learning Scientist,34672.0,IT,100.0,DE,S
2022.0,SE,FT,Machine Learning Engineer,201000.0,US,0.0,US,M
2022.0,SE,FT,Data Engineer,175000.0,US,100.0,US,M
2022.0,SE,FT,Data Engineer,150000.0,US,100.0,Unknown,M
2022.0,SE,FT,Data Analyst,154560.0,US,0.0,US,M
2022.0,SE,FT,Data Analyst,123648.0,US,0.0,US,M
2022.0,MI,FT,Data Engineer,160786.308902044,US,0.0,Unknown,M
2022.0,MI,FT,Data Engineer,145000.0,US,0.0,US,M
2022.0,SE,FT,Data Engineer,135000.0,US,100.0,US,M
2022.0,SE,FT,Data Engineer,100000.0,US,100.0,US,M
2022.0,SE,FT,Data Scientist,172200.0,US,0.0,US,M
2022.0,SE,FT,Data Scientist,177500.0,US,100.0,US,M
2022.0,SE,FT,Data Scientist,134000.0,US,100.0,US,M
2022.0,SE,FT,Data Architect,192564.0,US,100.0,US,M
2022.0,SE,FT,Data Architect,144854.0,US,100.0,US,M
2022.0,SE,FT,Data Engineer,179305.0,US,100.0,US,M
2022.0,SE,FT,Data Engineer,142127.0,US,100.0,US,M
2022.0,SE,FT,Data Engineer,315000.0,US,100.0,US,M
2022.0,SE,FT,Data Engineer,225000.0,US,100.0,US,M
2022.0,SE,FT,Data Scientist,243900.0,US,100.0,US,M
2022.0,SE,FT,Data Scientist,156600.0,US,100.0,US,M
2022.0,MI,FT,Data Analyst,79000.0,US,0.0,US,M
2022.0,MI,FT,Data Scientist Lead,89306.0,AT,50.0,AT,L
2022.0,SE,FT,Data Engineer,182500.0,US,100.0,US,M
2022.0,SE,FT,Data Engineer,128500.0,US,100.0,US,M
2022.0,Unknown,FT,Data Engineer,90000.0,US,100.0,US,M
2022.0,EN,FT,Data Manager,77300.0,US,100.0,US,M
2022.0,EN,FT,Data Manager,45600.0,US,0.0,US,M
2022.0,SE,FT,Data Analyst,110000.0,US,100.0,US,M
2022.0,SE,FT,Data Architect,210000.0,US,100.0,US,M
2022.0,SE,FT,Data Architect,136000.0,US,100.0,US,M
2022.0,SE,FT,Data Engineer,170000.0,US,100.0,US,M
2022.0,SE,FT,Data Engineer,140000.0,US,100.0,US,M
2022.0,SE,FT,Data Engineer,247500.0,US,0.0,US,M
2022.0,SE,FT,Data Engineer,172200.0,US,0.0,US,M
2022.0,SE,FT,Data Engineer,225000.0,US,0.0,US,M
2022.0,MI,FT,Unknown,130000.0,US,0.0,US,M
2022.0,MI,FT,Data Scientist,160786.308902044,US,100.0,Unknown,M
2022.0,MI,FT,Data Scientist,85000.0,US,100.0,US,M
2022.0,MI,FT,Unknown,78000.0,US,100.0,US,M
2022.0,SE,FT,Data Engineer,161000.0,US,100.0,US,M
2022.0,EX,FT,Head of Data,205000.0,US,0.0,Unknown,M
2022.0,EX,FT,Head of Data,160000.0,US,0.0,US,M
2022.0,EN,FT,Data Engineer,61566.0,GB,100.0,GB,M
2022.0,EN,FT,Data Engineer,49253.0,GB,100.0,GB,M
2024.0,SE,FT,Data Scientist,245000.0,US,0.0,US,M
2022.0,SE,FT,Data Scientist,180000.0,US,0.0,US,M
2022.0,SE,FT,Data Engineer,220000.0,US,0.0,US,M
2022.0,SE,FT,Unknown,198440.0,US,0.0,US,L
2022.0,SE,FT,Data Scientist,144000.0,US,0.0,US,L
2022.0,SE,FT,Data Engineer,240000.0,US,0.0,US,M
2022.0,SE,FT,Data Scientist,198440.0,US,0.0,US,M
2022.0,SE,FT,Data Scientist,144000.0,US,0.0,Unknown,M
2022.0,MI,FT,Data Scientist,57872.0,GB,50.0,GB,M
2022.0,EN,FT,Data Analyst,64000.0,US,100.0,US,L
2022.0,EN,FT,Data Scientist,39925.0,FR,50.0,FR,L
2022.0,SE,FT,Machine Learning Engineer,187200.0,CA,100.0,CA,M
2022.0,SE,FT,Machine Learning Engineer,116100.0,CA,100.0,CA,M
2022.0,SE,FT,Data Analyst,127000.0,US,0.0,US,M
2022.0,SE,FT,Data Engineer,275000.0,US,100.0,US,M
2022.0,SE,FT,Data Engineer,166000.0,US,100.0,US,M
2024.0,SE,FT,Data Scientist,159699.0,US,0.0,US,M
2022.0,SE,FT,Data Scientist,138938.0,US,0.0,US,M
2024.0,EN,FT,BI Analyst,76000.0,US,50.0,US,L
2022.0,Unknown,FT,Data Analyst,166700.0,US,0.0,US,M
2022.0,SE,FT,Analytics Engineer,103432.0,GB,0.0,GB,M
2022.0,SE,FT,Analytics Engineer,92350.0,GB,0.0,GB,M
2022.0,SE,FT,Data Analyst,80000.0,US,0.0,US,M
2022.0,SE,FT,Data Analyst,52500.0,US,0.0,US,M
2022.0,SE,FT,Data Engineer,182000.0,US,100.0,US,M
2022.0,SE,FT,Data Scientist,225000.0,US,0.0,US,M
2022.0,SE,FT,Data Scientist,156400.0,US,0.0,US,M
2022.0,SE,FT,Data Analyst,135000.0,US,100.0,US,M
2022.0,SE,FT,Data Analyst,100000.0,US,100.0,US,M
2022.0,Unknown,FT,Unknown,160786.308902044,US,100.0,US,M
